,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10
TMEM158,3.61468618303254,2.89199125306857,2.40236703968075,1.98633505608384,3.35885346709466,1.19443406152732,4.85376034623659,3.80609232372083,2.91678488953333,1.53280392074358
LARS2,1.73125945462538,1.38853123752607,1.53403383253182,1.51696637698523,1.52862176069566,1.50840979011699,1.7548041779368,1.76926491970853,1.76778331871456,1.83113527975322
LIMD1,1.8871231157083,1.99151887197875,1.58180363676784,1.70716912228597,2.05162920101141,1.64185568054713,1.87136210684916,1.89034810580181,1.59134341617303,1.916875295045
SACM1L,3.68167424668385,3.78097611921667,3.46027916241254,3.64784765973571,3.93722195022044,3.95078348449081,3.55029910792587,3.45903827963591,3.7349197503651,4.04586712759224
SLC6A20,1.39807917028381,0.389160659296316,0.852604661595692,0.559042676925671,1.51056262682154,0.693875272668375,2.05214960822296,2.7867528587422,0.239369467556091,0.29500990529793
LZTFL1,3.24881724229404,2.79954052914446,2.5001499934138,2.48190606280319,2.98928172323409,2.73063412125241,2.88727975082248,2.72067359137113,2.77642227330102,2.75079437880144
FYCO1,2.5861254607382,2.57808369088244,2.45277492818796,2.6597960619539,2.85523947115599,2.76951231125538,2.3884200183995,2.21470312683826,2.55624796520011,3.00253281647272
CXCR6,4.35072411557752,4.44215470139284,4.19235128848806,4.75908055566629,4.89450692083204,5.12235448426885,4.24797284583259,3.96669676086341,5.07517687836439,5.12158441502613
CCR1,4.04377499138157,4.29603057919173,4.5653829642004,4.64551577344589,3.55126114282994,2.97753786545904,3.7718548394527,4.29008217169806,4.16016847459285,4.5175413319038
CCR5,2.85412409535671,3.03810023201556,2.71017242219031,3.38373589419187,2.40162789186106,3.00305972880386,2.54379269305983,2.74730016681016,3.54045955562844,3.65121912926205
CCRL2,4.45361865444313,4.04279958942558,4.27355044069212,4.33885919377749,4.42696555480628,4.45665824251033,3.89246513239701,4.03125877903429,4.25007079545144,4.02017308816315
LTF,0.987207248455527,1.2878082029303,0.834460618438468,0.745471713886169,0.469338440731247,0.270222286177199,0.738440744393648,0.511386316853369,1.34927425303027,1.44874969435067
LRRC2,1.65094009203722,1.67874689990079,1.95027999385671,2.30587735032476,2.49781303296772,2.89621245526496,1.28950600762581,1.1105537198593,2.04848422297822,1.95157203108182
TDGF1,4.9416270169656,3.21863996667256,4.63508346186163,2.83087497553885,4.86741083528087,3.0301008760952,3.35452491975995,3.73035516840434,4.06982703794834,4.83005621336046
ALS2CL,2.34842850945361,2.45627063786336,2.28230151488977,2.12441964643753,2.32792368434107,1.2151944395995,2.48237945564934,2.65232375617571,2.85752582153268,2.79512384040237
TMIE,0,0.247210151218296,0.226803528195628,0.263025286246678,0.235837521647564,0.0763825649312234,0.130920059237463,0.284912471104258,0,0.400083684648638
MYL3,0.809411239142217,1.40872482911593,1.32619953907631,1.27762369699021,0.751632346952606,1.862922817886,0.964090011414211,0.770679864736754,0.526463985184955,1.15727306793815
CCDC12,5.55168159566187,5.48611278227091,5.57991693746766,5.54418969199202,5.43500770604012,5.69740466398097,5.75231906547231,5.74074992967673,5.80127787418529,5.78872116903367
NBEAL2,2.11262080653332,2.05747658205211,2.18621558739471,2.12927909177538,2.36000075485849,1.97463675430367,2.26600136908042,2.45831389138798,2.23384126805128,2.37217364971491
SETD2,3.49713855588557,3.55750797446454,3.18150214315117,3.2368207695804,3.89800020943637,4.00567585849736,3.30412676881404,3.28057813814319,3.36349050709052,3.76408619351808
KIF9,4.25759577704079,3.81187477233987,4.18054553303782,3.75750510899121,4.25311828660805,3.86195917952149,4.28481381215256,4.37462853492099,3.83493610483391,4.02324762627289
KLHL18,3.08192539856568,3.05521764715779,2.66884232084508,2.78947834844476,3.3311840558895,3.72580396236447,3.15487208748086,3.30381438259117,3.3431877128077,3.73413169984432
PTPN23,3.62883382890691,3.35437033011679,3.32674199803593,3.32089935296668,3.78534313847821,3.48189602995808,3.47067959133167,3.55645039526207,3.46097580176528,3.6271018461998
SCAP,4.06585963573071,3.86206576235907,4.09745541346659,3.9387016702057,4.15124211249272,3.89258120986776,4.15180381788786,4.20923009256018,4.18456987443894,4.24760366351617
ELP6,4.85937539678498,4.83643674927473,4.71898571632029,4.60968032673997,4.29847431154531,4.23283321701851,4.8601937519221,4.91794190043609,4.96944440677375,4.99381937829293
CSPG5,0.271512252485577,0.272517755177932,0.224446704036957,0.103203059564447,0.337307206716669,0.21571924845779,0.129515066397196,0.0609843807020468,0.129952135384563,0.559734394351627
SMARCC1,4.77977853597036,4.31823907405422,4.43760551578681,4.07412706622474,4.76827984273524,4.36352291328394,4.5483698749867,4.43965765692672,4.08126621106875,4.41090536149917
DHX30,4.37125275045571,4.38853475101966,4.33955680440592,4.24653664934323,4.53179604068774,4.625123148367,4.52016406107622,4.54095312597553,4.57145530429135,4.73180339781622
MAP4,4.94970371017391,4.64501672451937,4.43357568457936,4.4660443397735,5.25380793219945,5.098009155043,4.74152272106485,4.70182674458186,4.67249959428506,5.28407882564119
CDC25A,1.33750585821898,0.685689959859105,0.965859572099092,1.0112487883171,0.720285350721227,0.567002357645405,1.99464737151602,2.15614599856665,0.761404233120733,0.999111658516833
CAMP,2.08298029425296,2.33983946322311,1.74132361338044,2.63602781504181,0,1.07242452826944,1.30345134112781,1.82005360636901,0.870873032331725,2.49332895864828
ZNF589,1.83432507374847,1.72350667639712,1.50118063915568,1.74253449179748,1.7188559138857,1.62464653160538,1.88242756831578,1.99578582964306,2.22974400097242,2.35731277517765
NME6,3.66098655831986,3.44396904235713,3.61527319288913,3.57128862391979,3.34184946142255,3.17861600065472,3.86052095750913,3.90088711151541,3.86618928450323,3.88600830015725
PLXNB1,2.90607679150492,2.37662175906653,2.75638829773694,2.18853175362583,2.55269527351305,1.61116884683758,3.16646095634657,3.45805269677413,2.27970787944706,1.98795989424232
CCDC51,4.45202637244781,3.84754118808634,4.337434774104,3.77355390792637,4.09326604798432,3.57418065925606,5.27315222259805,5.05290382829022,4.3734474041343,4.6466922862935
TMA7,10.4766570691128,10.6583242096066,10.4587899124764,10.6949833312285,11.0188633281044,10.7424434515455,10.8644270757302,10.9705175575323,11.0669647151842,11.3022294218186
ATRIP,1.73598194960306,1.69939919880307,1.58324577449071,1.3165460609588,1.137611182976,1.17224808664328,1.81969964602994,1.95019309293801,1.60708767654882,1.82411825670703
SHISA5,6.71737987676926,6.75800175374895,6.77106430822774,6.89540838136288,6.96584353403403,6.87178345955553,7.10002154120691,6.86216475349507,7.29239396720976,7.29930537243324
PFKFB4,2.10667545317049,1.47721333140771,1.51889696199152,1.8114541114768,3.07183483105784,1.49879301355976,1.63435750969036,2.02028941096461,1.64300318548896,1.48939732601703
COL7A1,3.25637212650036,2.20369536883223,1.71643350733633,1.10690278298226,3.27995313658293,0.325452353211974,3.32840400714427,3.19722279663074,1.98471758773272,0.639498218048842
UQCRC1,7.88097062602453,7.4331665699576,7.80757686056771,7.4888811763847,7.74153123958777,7.17209207015034,8.12000429431793,8.20665466325239,7.85512854460353,7.61708432707731
TMEM89,0,0.433272915321943,0.968756190687535,0.643596028018764,3.16797723779698,0.688305992195946,0.560459732119307,0,0,1.13611712376022
SLC26A6,3.74838644330311,3.21151883682291,3.73164306490184,2.98689218507154,4.43133264196554,2.93881811780558,3.98409283881454,4.19790693759877,3.77862074192045,3.6030573329323
CELSR3,0.686510402926233,0.327621579579475,0.645171550027478,0.382903155275939,1.07542444503498,0.430284467686812,1.06067095601802,1.18454578241493,0.375400968546767,0.534424517305941
NCKIPSD,3.63471775928799,3.52320599144075,3.72380678480289,3.67076132211347,4.43788731556486,4.28104112754849,3.65035768753776,3.84893350768126,3.71337871477015,4.2554424994837
IP6K2,5.63184654957309,5.41577225875781,5.65274496511325,5.27628060635581,5.47780467866933,5.02499424559705,5.89639562567335,5.93579696163111,5.33935647659652,5.29564415536063
PRKAR2A,4.85546173071307,4.75107557284666,4.63680551363469,4.61186367261324,4.77938577278565,4.80825578442545,4.5002833908768,4.53566664788103,4.47340571096262,4.91616954644105
SLC25A20,4.8634443432557,4.81291187583531,5.04864549129013,4.99210845476364,4.21528795562667,4.28484451422654,4.93238599672883,4.74841618754547,5.24291303063067,4.97895742017513
ARIH2OS,4.12836664071076,4.33413853694794,4.54289494592524,4.48826744324383,4.7016302866468,4.70096686216007,5.12321836719487,4.64771945797684,5.53693991971165,5.43892435575289
ARIH2,4.98552342086429,4.94301822149887,4.66358213354351,4.80787211463722,5.06494857457445,5.26454545791013,4.85347029844736,4.76930643000696,4.91839621470523,5.01853236709613
P4HTM,2.89021143758549,2.82574362686613,2.82048800771749,2.89360314754971,2.80207313822648,2.41120928394094,3.72646818652467,3.7058204017507,3.52145759988143,3.63037845345525
WDR6,4.78195668199693,4.6495532469408,4.56542365632803,4.38851719589605,4.7249493898461,4.60710276029276,4.62659005909247,4.6660208572559,4.64271565370036,4.95652867099118
DALRD3,5.24029360158127,5.25635825161442,4.98695586567332,5.04734162051522,5.29951295957701,5.0598851377052,5.19632906923943,5.1939093240234,5.27177591658884,5.48550705024523
NDUFAF3,8.19003889260025,8.04401475328763,8.13563560539688,8.16376163145482,8.57733443987794,8.46584656114245,8.68207862256884,8.61983792176445,8.49926604413539,8.58401053872735
IMPDH2,7.39141325299112,6.77044203318763,6.69455371083275,6.24655823588707,6.87043353654628,6.86627020259066,7.61096558308453,7.60598667131145,6.51271654892012,6.71945180918194
QRICH1,4.33476304129877,4.51057776344775,4.43930329409587,4.57979519229567,4.81772009002217,4.97288907089181,4.39693691131612,4.2977755932513,4.5886266537144,4.65630986001263
USP19,3.31725207110418,3.19936349388176,3.13884724235733,3.43724100439586,3.22693836566935,3.27875661406275,3.32966286324516,3.43135934748153,3.35464327141579,3.71807430917093
LAMB2,4.81767481728248,5.04468981232993,4.57010813750883,4.69439220675018,5.1344248682527,5.19447780947289,5.0173858823609,4.71904886884968,4.77358526145908,5.44342767271712
CCDC71,5.32358648594837,5.11387407862347,5.20606726838549,5.32393943568461,4.80601833021695,4.97924290522486,5.24887169290646,5.1637988266241,5.29099410706625,5.3462745395036
KLHDC8B,5.21061457405044,4.88193774091805,4.39656000668514,4.93940906808456,5.05062165263768,5.11177199620381,4.72824809251076,4.62705478304995,4.73313889344074,5.47706408744676
C3orf62,2.04588562447879,2.22583849249041,2.30058940445003,2.27232517989797,2.17555289174194,1.93887451165586,1.90295287661562,2.04205207359418,2.16292419820681,1.93805794354462
USP4,4.64038192134812,4.43173320557341,4.12526427683189,4.32316948657703,4.67167802204018,4.70163865320405,4.29085988881036,4.29869916944508,4.45442244452986,4.61147366276936
RHOA,9.47403115546368,9.33461518577121,9.11215471443955,9.14426505896101,9.473098446074,9.43107360272282,9.38577607031268,9.33992345136047,9.42121217890096,9.55019641910182
TCTA,4.86503370588507,4.93803154354665,5.04744440309404,5.0446495392587,5.08152423424686,4.7678115301061,4.90066323908743,4.86419254399096,5.48653082493602,5.66026894699835
AMT,1.06271611081798,0.697947380138329,0.586823187316594,0.633773272826857,0.685323435511474,0.434714900185443,1.11668783592963,0.936367652676284,1.54701136306743,1.29806852843582
DAG1,3.77253156831191,3.4364225798948,3.40272944578078,3.24352553283481,3.74741411470806,3.37280477783024,3.82033209863154,3.89644148661867,3.75640216199644,3.94491872820421
BSN,0.0265305730396727,0.0953558539307828,0.0242815022579259,0.0378545254915054,0.0987212864903634,0.110371213098267,0.0536441654308759,0.0249079102527519,0.018167412199251,0.0600252574401541
APEH,5.47333660781067,5.13462094143001,5.36099196731537,5.22859762350029,5.08063937807665,4.84939885836947,5.65818385319462,5.67676303728356,5.44330903016474,5.22832723363075
MST1,2.42959777068395,2.21760583637296,2.15447785526629,1.96674391010397,2.4855305275934,1.55557898812712,2.6268910286546,2.74265392576065,2.92573044604297,2.62228101347617
RNF123,2.83491695928151,2.67157867770835,2.53742074875972,2.41965432033213,2.86888688264933,2.63724314021094,2.70067513627968,2.78050077271056,2.47236716817305,2.81662811147761
GMPPB,3.79389363119577,3.85161439836256,3.70695387690182,3.74629594627431,3.71369614293832,3.74585659622057,3.93905607941674,3.99486764314519,4.18625306208849,3.62883232802615
IP6K1,4.05251371895675,4.04280980931613,3.8295999645259,3.97243995311492,4.29680385639535,4.39082960747978,3.86856356269112,3.83138369471623,4.06288847133451,4.43958889547987
CDHR4,0,0.130337425046493,0,0.0478490299595073,0,0.0519594449052656,0,0,0.08989924668383,0
UBA7,4.34656114638562,4.69114927891866,4.38487479594468,4.6915018106986,4.05219752222752,4.35603760581642,4.36613128621384,4.23891445256719,4.89131437760453,4.91244671731212
TRAIP,1.36254511776893,1.18167740711383,1.08888631739513,1.11007791407181,1.52668229236797,0.898350256967779,1.8051575081065,2.0127897537185,1.62420585105961,0.509110582759343
CAMKV,0.115604415109027,0,0.106075818039807,0.0837296414623748,0.801449104880516,1.07359087367209,0.0270425345722782,0.209845125533237,0.424152611089838,0.252139829487201
MST1R,2.6375569254576,2.0056795278431,3.03398184144872,2.09355135965757,1.70625419768133,0.938388940360934,2.75558702318396,2.99040343750561,2.65312151992205,1.43716289987963
MON1A,2.65170988433945,2.54499729236021,2.537017225164,2.10960947239102,2.40126493472864,2.13330454892209,2.55283937279822,2.60291715456588,2.56486271023423,2.11044823531858
RBM6,4.96484071742976,4.92986955703774,4.71166281128999,4.78069555847768,4.87350418930897,5.05788151772982,4.7628733763954,4.76319591131329,4.84670373105776,5.15756644884867
RBM5,3.84531070695669,3.82768261635034,3.62818451710922,3.61176729448859,3.86288338170995,3.81552566469232,3.53776409001923,3.50922553062987,3.7398683021577,4.01102404403307
RBM5-AS1,0.283899064943323,0.905704296636238,0.413032267563033,0.698720236425956,1.41132564848853,0.885142956747917,0.625325628879768,0.561839001261029,0.801128861344405,0
SEMA3F,3.04902168202117,3.10587773005391,2.23657953702357,2.25028013641511,2.86322686333432,2.5639926049412,3.00977544838054,1.82358487872152,3.7814900764372,3.65314388469685
SLC38A3,0.105630919684574,0.106044821966213,0.127801855175961,0,1.73077270124627,0.773997725216093,0.0961454317187931,0.130980852136533,0.390894566471049,0
GNAI2,5.74559500736623,5.83893137422356,5.42346685006096,5.73656196219578,5.8684388955881,5.72607988789959,5.99057465775713,5.94013848924351,5.67165431718032,5.98707607501229
SEMA3B,4.5087941760245,3.81586255343522,3.4495150829283,3.17150399998924,3.58111867570888,1.59205738322949,5.10379676867615,5.26722284714929,3.71498374911272,3.4966590363508
LSMEM2,0,0.883012130578537,0.469326433218523,0.680062063451024,0,0.113513538735058,0.131385462359431,0.259704604602564,0.193484541131496,0.972559700914835
IFRD2,5.49607203794911,5.1154213508965,5.43505442784435,4.99650740640659,5.5372373663649,5.48572709655289,5.85312296524119,5.86660849342605,5.43057702113036,5.47435434138787
HYAL3,3.46432826571718,3.05905356452693,2.76395304011375,2.70989123066459,2.7339660647982,2.35552181014031,3.71854061973686,3.69315063716613,2.82143521599711,3.23552834277046
HYAL1,1.56274562440687,2.09429080914584,1.73258523571917,1.88529080413459,0.320275157110951,1.33458823525168,2.63915582800435,2.55066472502171,3.2129535493413,2.51015269957203
HYAL2,5.37383804035763,5.64497692967124,4.21432615483731,4.3752515329035,4.55758462962917,4.74033440869622,4.92651392336938,4.42294834817516,5.6255223178879,6.1385459137934
TUSC2,6.18180869232397,6.18342048105013,6.10527482993651,5.98469963904336,6.27419356607202,5.9053898869656,6.44141752233123,6.55974303756507,6.4520952225671,6.38646907429322
RASSF1,5.12106656981507,5.42507135693446,4.97785014320737,5.4906936576353,5.64781413333544,6.06900892875106,5.41643271383638,5.25817090548918,5.41951369016238,5.80938170261774
RASSF1-AS1,2.52843063015268,2.95758044030076,2.49888607784827,2.66197189053265,2.86975224333069,2.56157179094007,3.34662794003746,2.80052489679999,3.41132461934679,2.99768404469895
ZMYND10,0.273424225198631,0.672329057603757,0.653062258726703,0.607012889058024,0.947863263404727,0.57297553909658,0.793732135453561,0.696023108662139,0.439567491231022,1.1336655276428
NPRL2,4.46112134844016,4.37511777632246,4.38739848722136,4.29762502929389,4.63361172916837,4.59624304283039,4.63591310807423,4.62365046285751,4.91622650841721,4.93189436607444
